TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,293.75,249,70
-1,298.75,217,191
-1,323.625,528,50
-1,348.0625,100,65
-1,353.125,110,183
1515627569329,17.625,188,45
-1,23.375,103,191
-1,28.75,110,191
-1,44.25,92,98
-1,49.3125,97,199
-1,54.3125,92,191
-1,59.375,91,191
-1,74.875,87,98
-1,79.875,84,183
-1,84.9375,83,191
-1,90.3125,84,191
-1,95.75,81,191
-1,101.125,84,191
-1,106.5,84,183
-1,112.625,87,183
-1,137.5,270,55
-1,162.6875,330,50
-1,187.5,326,30
-1,195.4375,381,167
-1,212.375,118,84
-1,217.75,99,191
-1,222.8125,102,191
-1,227.875,104,191
-1,232.875,109,191
-1,257.75,149,65
-1,275.75,460,84
-1,292.625,240,84
-1,297.6875,219,183
-1,322.5,1,60
-1,347.375,96,60
-1,352.4375,112,191
1515627569425,16.875,236,40
-1,23,106,183
-1,28.0625,108,183
-1,43.875,93,98
-1,48.9375,99,191
-1,54.3125,90,191
-1,59.75,90,191
-1,73.75,84,112
-1,78.8125,84,191
-1,84.1875,82,183
-1,89.625,83,191
-1,94.625,81,183
-1,99.6875,86,191
-1,104.75,87,183
-1,110.125,89,183
-1,120.9375,282,183
-1,145.4375,272,50
-1,170.625,391,55
-1,195.8125,341,35
-1,212.75,117,84
-1,217.75,96,191
-1,222.8125,101,191
-1,228.1875,101,191
-1,233.625,110,191
-1,258.0625,119,60
-1,275.375,461,84
-1,292.625,238,84
-1,297.6875,213,191
-1,322.875,692,75
-1,347.375,99,60
-1,352.4375,104,191
1515627569524,16.875,191,50
-1,22.625,109,183
-1,27.6875,112,183
-1,43.5,94,98
-1,48.5625,93,191
-1,53.25,86,191
-1,58.3125,88,191
-1,63.3125,86,191
-1,69.0625,86,183
-1,74.5,82,183
-1,79.875,81,191
-1,85.3125,83,191
-1,91.0625,82,191
-1,96.0625,83,191
-1,101.125,84,183
-1,106.1875,88,191
-1,111.9375,242,183
-1,136.0625,270,65
-1,161.25,332,50
-1,186.0625,330,30
-1,191.125,374,175
-1,213.4375,125,70
-1,218.5,98,191
-1,223.875,100,191
-1,228.9375,100,191
-1,234,111,191
-1,244.4375,168,159
-1,269.25,491,40
-1,275.375,437,183
-1,293,237,84
-1,298.0625,215,191
-1,322.5,1,30
-1,347,97,60
-1,352.0625,108,191
1515627569631,16.5,186,45
-1,22.625,105,191
-1,27.6875,109,191
-1,41.375,98,112
-1,46.4375,92,191
-1,51.8125,88,191
-1,57.1875,85,191
-1,62.625,84,191
-1,68.375,84,191
-1,73.75,87,183
-1,79.1875,84,191
-1,84.5625,83,183
-1,90.3125,85,183
-1,95.375,85,191
-1,100.4375,89,183
-1,105.4375,245,191
-1,111.5625,239,183
-1,136.0625,269,60
-1,160.875,321,55
-1,185.75,312,30
-1,191.875,375,167
-1,213.0625,122,70
-1,218.125,101,191
-1,222.8125,101,199
-1,227.875,101,191
-1,232.875,107,191
-1,242.625,210,159
-1,267.0625,522,35
-1,273.5625,448,175
-1,292.625,245,70
-1,297.6875,216,191
-1,322.875,1,25
-1,347.375,95,65
-1,352.4375,105,191
1515627569725,17.25,194,45
-1,22.625,105,183
-1,28.4375,107,183
-1,33.8125,100,175
-1,39.1875,94,191
-1,45,92,191
-1,50,87,191
-1,55.0625,82,191
-1,60.0625,83,183
-1,65.5,85,191
-1,71.25,83,191
-1,76.625,84,191
-1,82.0625,85,183
-1,87.4375,86,191
-1,92.875,90,191
-1,106.875,235,98
-1,113,247,183
-1,137.875,269,55
-1,163.75,326,50
-1,188.625,317,35
-1,196.5,375,159
-1,212.375,116,98
-1,217.4375,98,191
-1,222.8125,105,199
-1,227.875,101,199
-1,233.25,107,191
-1,244.4375,169,167
-1,269.25,501,45
-1,275.375,435,183
-1,292.625,239,84
-1,297.6875,216,191
-1,322.5,753,75
-1,347,90,60
-1,352.0625,102,183
1515627569832,16.875,216,45
-1,22.625,104,191
-1,27.6875,109,191
-1,32.75,94,191
-1,37.75,90,191
-1,43.1875,86,191
-1,48.5625,85,183
-1,53.625,83,191
-1,59,78,183
-1,64.4375,82,191
-1,70.1875,82,191
-1,75.1875,84,183
-1,80.25,84,183
-1,85.625,87,183
-1,99.6875,202,175
-1,105.0625,243,191
-1,110.125,243,183
-1,120.1875,272,183
-1,130.625,269,175
-1,155.875,303,50
-1,180.6875,364,40
-1,201.5625,367,70
-1,206.625,112,183
-1,211.625,105,191
-1,216.6875,99,191
-1,221.375,100,191
-1,226.4375,104,191
-1,231.4375,102,183
-1,256.3125,146,40
-1,275.75,462,84
-1,293.375,237,84
-1,298.4375,216,191
-1,323.25,530,45
-1,347.75,97,60
-1,352.75,110,191
1515627569930,17.625,201,45
-1,23.375,104,183
-1,28.4375,99,183
-1,33.8125,93,191
-1,39.1875,84,183
-1,45,81,191
-1,50,80,183
-1,55.0625,79,191
-1,60.0625,79,183
-1,65.125,83,191
-1,72,94,175
-1,97.1875,698,50
-1,102.1875,258,175
-1,107.25,244,191
-1,113,247,191
-1,137.875,271,50
-1,162.6875,325,55
-1,187.5,326,30
-1,194.75,378,175
-1,213.0625,117,84
-1,218.5,97,191
-1,223.5,103,191
-1,228.9375,103,191
-1,234.3125,115,191
-1,244.4375,190,183
-1,268.875,496,40
-1,275,443,191
-1,293.375,240,84
-1,298.4375,217,191
-1,322.5,530,35
